"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"20796","@Camyyy__ I'm clueless ma'am. Think my dog got a hold of my phone or some. Idk.",0,FALSE,FALSE,"806254487233040385","Camyyy__","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:23 +0000 2016","806254338221936640","25748495","en",11,FALSE,"Louisville, KY","384329047","Chubby kid immaculate with the chill vibes. #L1C4",TRUE,"Mon Oct 03 13:59:05 +0000 2011",70707,1354,269,FALSE,"https://www.instagram.com/coolkidblincoe/","Yu$uke Urameshi","Quito","en",-18000,1050,"DrinkOJ_GetFlyy","US","United States","city","Louisville, KY",NA,NA,38.195555,-85.7223455,NA,NA,NA,NA
"20825","Hmm $750 for a pointer puppy? Or $750 for a tattoo? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",0,FALSE,FALSE,"806254502131200000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:27 +0000 2016",NA,NA,"en",1,FALSE,"Florida, USA","1664060983",NA,TRUE,"Mon Aug 12 03:23:18 +0000 2013",2795,252,5054,FALSE,NA,"Aubs","Central Time (US & Canada)","en",-21600,386,"aubrey_lynn9675","US","United States","city","Graceville, FL",NA,NA,30.9606625,-85.5131695,NA,NA,NA,NA
"20857","Flaming pile of dog crap could have been filled with diahrea. So I mean you really dodged a bullet. https://t.co/D3VaC7udXX",0,FALSE,FALSE,"806254522217611264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:32 +0000 2016",NA,NA,"en",31,FALSE,NA,"2896788467","Podcast of two guys from AZ talking comics, trades and graphic novels. It's like a book club but with comics. Twitter feed run by co-host Josh Buckley.",TRUE,"Sat Nov 29 02:53:09 +0000 2014",6374,571,3347,FALSE,"http://www.comicexposure.com","Comic Exposure",NA,"en",NA,439,"ComicExposure","US","United States","city","Mesa, AZ",NA,NA,33.4057545,-111.7375655,NA,NA,"http://fb.me/1mtizbaQl","https://t.co/D3VaC7udXX"
"20885","I have the same reaction to a dog looking at me through a window that a 12 yr old boy does when a cute girl looks at him.",0,FALSE,FALSE,"806254536126066692",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:35 +0000 2016",NA,NA,"en",7,FALSE,"Ada, Ohio","1173821269","Percussionist • Composer & Arranger • Private Teacher • MauMauMusic • SheetMusicPlus • ONU • #baroquebadass • <U+0394>O • Can throw a French Horn over 60 yards •",TRUE,"Wed Feb 13 03:51:12 +0000 2013",6205,175,3621,FALSE,"http://adamgrim.weebly.com","Adam B. Grim","Hawaii","en",-36000,383,"ABGPerc","US","United States","city","Ada, OH",NA,NA,40.767145,-83.823192,NA,NA,NA,NA
"20919","the only time i visit my parents is when i wanna see my dog",0,FALSE,FALSE,"806254556535521280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:40 +0000 2016",NA,NA,"en",3,FALSE,"az","1686960337","diamond in the rough like a baby in the trash",TRUE,"Tue Aug 20 23:25:58 +0000 2013",34804,1583,21592,FALSE,"http://pornhub.com","slime shady","Mountain Time (US & Canada)","en",-25200,68,"stoneherboneher","US","United States","admin","Arizona, USA",NA,NA,34.1682535,-111.931711,NA,NA,NA,NA
"20921","What a time to be alive https://t.co/Nd6QlA6VjD",0,FALSE,FALSE,"806254557059813376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:50:40 +0000 2016",NA,NA,"en",6,FALSE,"Boone, NC","2241466058","You could be anyone if you put in the time. You will reach the top, and that's that. I am not talented, I am obsessed. - Conor McGregor",TRUE,"Wed Dec 11 22:42:46 +0000 2013",4895,215,6192,FALSE,NA,"A.J. Leshock",NA,"en",NA,302,"ajleshock","US","United States","city","Boone, NC",NA,NA,36.215092,-81.657895,NA,NA,"https://twitter.com/Jack_Hawks/status/806255045532532736","https://t.co/Nd6QlA6VjD"
"21033","Meet Lalo!! Him and his brother Frankie just got into our puppy #boardandtrain program. Right… https://t.co/cVv9LsEvus",0,FALSE,FALSE,"806254628509601792",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 21:50:57 +0000 2016",NA,NA,"en",19,FALSE,"San Jose, California","1308146498","Any dog, breed, size or temperament we can help!",TRUE,"Wed Mar 27 17:49:16 +0000 2013",3433,515,41,FALSE,"http://www.primalcanine.com","Primal Canine",NA,"en",NA,814,"PrimalCanine","US","United States","city","Sunol-Midtown, CA",NA,NA,37.3240585,-121.9090385,37.3226089,-121.9080811,"http://etsy.me/1jSo6ve","https://t.co/cVv9LsEvus"
"21038","PT dog Hank workin hard @ Sports Center Physical Therapy https://t.co/YfRIdzjYbw",0,FALSE,FALSE,"806254630728568833",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 21:50:58 +0000 2016",NA,NA,"en",1,FALSE,"Austin, TX","228614939",NA,TRUE,"Mon Dec 20 06:26:59 +0000 2010",378,86,12,FALSE,NA,"Caleb Hainline","Central Time (US & Canada)","en",-21600,170,"CalebHainline","US","United States","city","Austin, TX",NA,NA,30.3233455,-97.754724,30.3093491,-97.7496719,"http://fxn.ws/2gYyVet","https://t.co/YfRIdzjYbw"
"21073","#THIS @wandabuddy @estegman @erickabakoff @McKatieNYC https://t.co/5KFmfE1ktd",0,FALSE,FALSE,"806254652920631296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:51:03 +0000 2016",NA,NA,"und",40,FALSE,"New York, New York","722526821053526016","Doctor. Mission to help humans & animals in need. No prejudices allowed. #NeverTrump #Democrat",TRUE,"Tue Apr 19 20:46:32 +0000 2016",9805,210,4545,FALSE,NA,"Christine","Pacific Time (US & Canada)","en",-28800,218,"NYCCKB","US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,NA,NA,"https://twitter.com/syberch/status/806228454693707776","https://t.co/5KFmfE1ktd"
"21146","looking for a new dog bed for Sadie on Etsy and most of the beds look comfier than my own",0,FALSE,FALSE,"806254693198479361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:51:13 +0000 2016",NA,NA,"en",5,FALSE,"Poca, WV","946044918","21 • EMM 10.26.11 • GSC'17 #YankeesNation ""Always do sober what you said you'd do drunk. That'll teach you to keep your mouth shut"" -Ernest Hemingway",TRUE,"Tue Nov 13 16:08:32 +0000 2012",13468,757,25063,FALSE,NA,"Lauren","Eastern Time (US & Canada)","en",-18000,388,"LaurenChancey8","US","United States","city","Glenville, WV",NA,NA,38.9370015,-80.833101,NA,NA,NA,NA
"21200","@stuchiuWriter if you think darkforce has made like a bandit I don't even want to introduce you to @coL_hendralisk, biggest dog in the game",0,FALSE,FALSE,"806254735556636672","stuchiuWriter","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:51:23 +0000 2016","806254338964234240","2860944265","en",50,FALSE,NA,"625840000","ex-sc2 pro, on the grind now, i pay my taxes @IRS",TRUE,"Tue Jul 03 19:52:26 +0000 2012",645,3482,872,FALSE,NA,"Libo Chang","Pacific Time (US & Canada)","en",-28800,330,"libocider","US","United States","admin","Maryland, USA",NA,NA,38.8051145,-77.2369685,NA,NA,NA,NA
"21312","@AlyssaRosenberg I generally endorse these rankings, but I say Angel merits inclusion near the bottom because she is a DOG MURDERER",0,FALSE,FALSE,"806254793513697280","AlyssaRosenberg","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:51:36 +0000 2016","806159863571247104","17174089","en",20,FALSE,"Tuscaloosa, AL","33764535","2-time @Jeopardy! champion. Bham native, @RiceUniversity '13 (Jones College), Alabama Law '17, future patent attorney. Opinions are exclusively my own.",TRUE,"Tue Apr 21 01:55:04 +0000 2009",39853,741,15913,FALSE,NA,"Very Merry Carter","Central Time (US & Canada)","en",-21600,2089,"RTRFND","US","United States","city","Tuscaloosa, AL",NA,NA,33.1966005,-87.5334065,NA,NA,NA,NA
"21608","@NatthalieFlores wait you got a dog??",0,FALSE,FALSE,"806254985411325952","NatthalieFlores","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:52:22 +0000 2016","806005652875116544","611176159","en",6,FALSE,"Los Angeles, CA","95367169","All we have to decide is what to do with the time that is given us",TRUE,"Tue Dec 08 06:34:06 +0000 2009",12235,355,10789,FALSE,NA,"LENA <U+2600><U+FE0F>","Pacific Time (US & Canada)","en",-28800,660,"leeeenuhhh","US","United States","city","Santa Clarita, CA",NA,NA,34.415631,-118.5032585,NA,NA,NA,NA
"21643","My dog snores like a fat ass with a cold",0,FALSE,FALSE,"806255010061451264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:52:28 +0000 2016",NA,NA,"en",7,FALSE,"49006-48105","229988398","WMU '18 - DET-Kzoo-A2",TRUE,"Thu Dec 23 22:59:52 +0000 2010",12354,671,9498,FALSE,NA,"Russ","Eastern Time (US & Canada)","en",-18000,185,"Chey_All_Day","US","United States","city","Kalamazoo, MI",NA,NA,42.290524,-85.5656885,NA,NA,NA,NA
"21677","So proud of my president elect<ed><U+00A0><U+00BD><ed><U+00B8><U+008E><ed><U+00A0><U+00BD><ed><U+00B8><U+0080> https://t.co/mszQJ6PNpx",0,FALSE,FALSE,"806255035722174466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:52:34 +0000 2016",NA,NA,"en",11,FALSE,"Port St Lucie, FL","1380473012","Registered Independent loves this country.My dad served in World War II and raised my brother and I to be patriots. Love America and I am a trumpette",TRUE,"Thu Apr 25 21:35:07 +0000 2013",6137,188,2397,FALSE,NA,"Deplorable Linda",NA,"en",NA,231,"beariz96","US","United States","city","River Park, FL",NA,NA,27.322902,-80.325356,NA,NA,"https://twitter.com/brokenanimais/status/806205533212573696","https://t.co/mszQJ6PNpx"
"21772","There's a dog in a dress in the alleyway behind my work and I str8 up lost my shit I am not an adult",0,FALSE,FALSE,"806255102604570624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:52:50 +0000 2016",NA,NA,"en",3,FALSE,"planet bullshit ","3021552594",NA,TRUE,"Sun Feb 15 19:51:33 +0000 2015",1410,35,1514,FALSE,"http://www.http.www.com.com/","lil confused",NA,"en",NA,189,"ch13fqueef","US","United States","city","San Antonio, TX",NA,NA,29.417501,-98.5406515,NA,NA,NA,NA
"21938","Omg no wonder people need higher education these days <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/lZvIymE2zH",0,FALSE,FALSE,"806255216324526080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:17 +0000 2016",NA,NA,"en",7,FALSE,NA,"2275748917","Professional Mermaid & Author",TRUE,"Sat Jan 04 07:44:24 +0000 2014",1002,1701,694,FALSE,"http://www.facebook.com/mermaidannabella","Anna Browne","Pacific Time (US & Canada)","en",-28800,316,"MerAnnabella","US","United States","city","Bellingham, WA",NA,NA,48.7533525,-122.430277,NA,NA,"http://bit.ly/2heIMjI","https://t.co/lZvIymE2zH"
"22013","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/JnMbLpRgyE",0,FALSE,FALSE,"806255263372247040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:28 +0000 2016",NA,NA,"und",5,FALSE,"dtx <U+2708><U+FE0F> highland , kansas ","324620229","#RIPKneiko <U+2764><U+FE0F> RIP Grandma <U+2764><U+FE0F>",TRUE,"Sun Jun 26 23:19:27 +0000 2011",24357,943,4372,FALSE,NA,"Mamí  <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>","Central Time (US & Canada)","en",-21600,1084,"___shaebae","US","United States","admin","Kansas, USA",NA,NA,38.498196,-98.319925,NA,NA,"http://www.ebay.com/itm/Hallmark-Hug-A-Pug-Dress-Up-Pooch-Plush-Dog-Stuffed-Pup-w-Removable-Clothes-6-/152344340748?hash=item23786e290c:g:t20AAOSwA3dYOye7","https://t.co/JnMbLpRgyE"
"22037","I love my boyfriend, I love my dog, I love my friends, I love my fam, LIFE IS BEAUTIFUL AND I AM THANKFUL!!!!

I'm not even PMSing, swear it",0,FALSE,FALSE,"806255274638135296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:31 +0000 2016",NA,NA,"en",2,FALSE,"the bottom of the sea","857020495","ain't we livin' the dream?",TRUE,"Mon Oct 01 20:59:40 +0000 2012",17855,858,24712,FALSE,"http://vsco.co/frankadankk","Franki Bryson",NA,"en",NA,267,"frankadankk","US","United States","city","Derry, NH",NA,NA,42.8912355,-71.276501,NA,NA,NA,NA
"22045","@meghankraus3 this makes me feel even better about my decision to spend my remodel <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> at @Lowes https://t.co/Y3dy6HMw99",0,FALSE,FALSE,"806255280866533376","meghankraus3","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:33 +0000 2016",NA,"2360315719","en",3,FALSE,NA,"163732005","Wake up and be awesome",TRUE,"Wed Jul 07 04:00:47 +0000 2010",9439,201,14300,FALSE,NA,"Allie",NA,"en",NA,222,"hockeygirlzmom","US","United States","city","Sedro-Woolley, WA",NA,NA,48.509669,-122.2368275,NA,NA,"https://twitter.com/lowes/status/806170199699374085","https://t.co/Y3dy6HMw99"
"22057","Final update: apparently he belongs to my downstairs neighbors so I had to give him back. It was nice being a dog owner for 5 minutes <ed><U+00A0><U+00BD><ed><U+00B2><U+0094>",0,FALSE,FALSE,"806255285149073408","Briedean","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:34 +0000 2016","806254052132712449","23627158","en",1,FALSE,NA,"23627158","MA•23 <ed><U+00A0><U+00BD><ed><U+00B5><U+00B7><ed><U+00A0><U+00BC><ed><U+00BC><U+00B9><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BC><U+0099><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><U+26B0><U+FE0F>",TRUE,"Tue Mar 10 18:21:10 +0000 2009",7170,275,1054,FALSE,NA,"Brie Dean","Quito","en",-18000,562,"Briedean","US","United States","city","Milford, MA",NA,NA,42.15418,-71.526844,NA,NA,NA,NA
"22079","Wahhhh....puppy fever. I want all of the puppies.",0,FALSE,FALSE,"806255305378201604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 21:53:38 +0000 2016",NA,NA,"en",25,FALSE,"St Louis, MO","38475007","Wash U Law '18
#lakers #kobe #boomersooner",TRUE,"Thu May 07 17:31:31 +0000 2009",29478,1302,2832,FALSE,NA,"Sarah McKinney","Central Time (US & Canada)","en",-21600,1268,"Sarah1818","US","United States","city","St Louis, MO",NA,NA,38.653771,-90.247824,NA,NA,NA,NA
"22106","Bitch I'm a dog woof grrr",0,FALSE,FALSE,"806255320758632450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:53:42 +0000 2016",NA,NA,"en",1,FALSE,"Cdub","2445664971","Snapchat: brxdy_25",TRUE,"Sat Mar 29 22:58:10 +0000 2014",4300,308,8785,FALSE,NA,"Brodaddy","Pacific Time (US & Canada)","en",-28800,373,"brodadddy","US","United States","city","Columbus, OH",NA,NA,39.9946835,-82.985772,NA,NA,NA,NA
"22415","99% of all my pictures have the dog filter on them",0,FALSE,FALSE,"806255514917150720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:54:28 +0000 2016",NA,NA,"en",5,FALSE,"Dallas, TX","45432636","22|Tiny|FatOn&OffHere|1525LLCLYDE",TRUE,"Sun Jun 07 21:55:18 +0000 2009",83745,949,795,FALSE,NA,"tiny","Central Time (US & Canada)","en",-21600,874,"TinyTwoShoes","US","United States","city","Commerce, TX",NA,NA,33.24548,-95.9046305,NA,NA,NA,NA
"22428","I'm excited to be reading amongst such a powerhouse line up tonight at the @CarlowMFA Red Dog Series https://t.co/Mlmcm7VbNR",0,FALSE,FALSE,"806255519589695488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:54:30 +0000 2016",NA,NA,"en",2,FALSE,"Pittsburgh, PA","734244779127627776","Curator @ DOUBLE MIR<U+042F>OR Director @SSArtCrawl Production @RAWPittsburgh poet @carlowMFA editor @ After Happy Hour Review <U+2640><U+221D> More grounded than the dead",TRUE,"Sun May 22 04:49:31 +0000 2016",18,111,305,FALSE,"https://afterhappyhourreview.com","KLamb","Pacific Time (US & Canada)","en",-28800,276,"taoistchaos","US","United States","city","Pittsburgh, PA",NA,NA,40.431389,-79.9806895,NA,NA,NA,NA
"22435","Can't wait to get a puppy one day and be it's photographer",0,FALSE,FALSE,"806255523892961281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:54:31 +0000 2016",NA,NA,"en",13,FALSE,"Delaware, USA","332308007","brb",TRUE,"Sat Jul 09 15:35:13 +0000 2011",62037,915,10071,FALSE,NA,"Alexis LaPalombara","Monterrey","en",-21600,770,"pwincess_lex","US","United States","admin","Delaware, USA",NA,NA,39.1450235,-75.3864605,NA,NA,NA,NA
"22481","Scarlett Roston's dachshund Priscilla is the @MarionOHAuditor top dog for 2016. Congrats! #StarToday #LifeInMarion… https://t.co/TthwpstY1q",0,FALSE,TRUE,"806255547066576897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:54:36 +0000 2016",NA,NA,"en",28,FALSE,"Marion, OH","4247749349","Life in Marion reporter for the @TheMarionStar and http://marionstar.com. #StarToday #LifeInMarion #Beagles #MaineCoonCats #TampaBayBuccaneers",TRUE,"Sun Nov 22 06:41:16 +0000 2015",3424,339,650,FALSE,"http://www.marionstar.com","Andrew Carter","Eastern Time (US & Canada)","en",-18000,1113,"AndrewCarterMS","US","United States","city","Dayton, OH",NA,NA,39.780358,-84.200366,NA,NA,"http://etsy.me/1P9IHJp","https://t.co/TthwpstY1q"
"22587","I miss my dog, I was so devastated.",0,FALSE,FALSE,"806255618357100546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:54:53 +0000 2016",NA,NA,"en",10,FALSE,NA,"2198425236","hungry- in more ways than one",TRUE,"Sat Nov 16 21:16:31 +0000 2013",45530,636,30316,FALSE,"http://allmyvisuals.tumblr.com","Slim Ting<ed><U+00A0><U+00BD><ed><U+00B2><U+0095>","Pacific Time (US & Canada)","en",-28800,449,"Fortuned_","US","United States","city","Woodbury, NY",NA,NA,40.8180615,-73.470148,NA,NA,NA,NA
"22781","i will retweet this every time I see it https://t.co/IKwi3NTwGG",0,FALSE,FALSE,"806255741292183552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:55:22 +0000 2016",NA,NA,"en",6,FALSE,"atx","1247559492","@margotrobbie | sc: collinkurio | #TAMUCC | start fre$h everyday",TRUE,"Thu Mar 07 00:37:14 +0000 2013",12300,1169,10395,FALSE,NA,"copymykinkos","Pacific Time (US & Canada)","en",-28800,435,"CollinKurio","US","United States","city","Corpus Christi, TX",NA,NA,27.737151,-97.432425,NA,NA,"http://ow.ly/sN3H306SpwZ","https://t.co/IKwi3NTwGG"
"22812","@HannahYaBishh any puppy will do",0,FALSE,FALSE,"806255764922843140","HannahYaBishh","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:55:28 +0000 2016","806255673348620288","510389640","en",4,FALSE,"Cleveland, OH","795324156543959041","Twitter is for me to complain about sports, retweet car stuff and sing through my keyboard.",TRUE,"Sun Nov 06 17:57:10 +0000 2016",387,83,510,FALSE,"http://camkids.org","James Ouk",NA,"en",NA,142,"J__ouk","US","United States","city","Cleveland, OH",NA,NA,41.4959395,-81.705467,NA,NA,NA,NA
"22977","will we ever live in a time where hot dog buns aren't complete trash and actually improve",0,FALSE,FALSE,"806255851484971009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:55:49 +0000 2016",NA,NA,"en",18,FALSE,"Michigan","2821656586","grief to fangs, feelings to fists...there were people who accepted me. I can hear their voices. I can hear everyone calling me.",TRUE,"Fri Oct 10 23:34:28 +0000 2014",70452,784,31144,FALSE,"http://jackielyons.tumblr.com/","Yoshimi<ed><U+00A0><U+00BC><ed><U+00BC><U+00AC>","Pacific Time (US & Canada)","en",-28800,501,"Lucilferr","US","United States","city","Taylor, MI",NA,NA,42.2255775,-83.2685445,NA,NA,NA,NA
"22998","I've offically had my rental car longer than I had my Jeep. I'd like to mail the guy who hit me a box of dog shit. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",0,FALSE,FALSE,"806255862201335808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:55:51 +0000 2016",NA,NA,"en",0,FALSE,NA,"299988148","Namaste in bed.",TRUE,"Tue May 17 00:52:16 +0000 2011",8500,263,3203,FALSE,NA,"Staci Lovely","Pacific Time (US & Canada)","en",-28800,200,"StaciLovely","US","United States","admin","Ohio, USA",NA,NA,40.3651595,-82.6694675,NA,NA,NA,NA
