"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"33141","America is literally the ""This Is Fine"" meme. https://t.co/AIZY5JznKv",0,FALSE,FALSE,"806237460443369476",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:42:44 +0000 2016",NA,NA,"en",181,FALSE,"New York, USA","9553472","TMIKWID - https://itun.es/us/azMYdb",TRUE,"Sat Oct 20 00:19:28 +0000 2007",183942,4485,348,FALSE,"http://nerdferg.com","Fructose Papi","Eastern Time (US & Canada)","en",-18000,1255,"fergnerduson","US","United States","city","Innsbrook, VA",NA,NA,37.654451,-77.582242,NA,NA,"http://www.buyclothingshoes.com/US/landing-static/twitter22/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337889854&item=112228310605&vectorid=229466&lgeo=1","https://t.co/AIZY5JznKv"
"33150","@kellmatsu thank you for adopting my cat shape labeling. For that, I'll save you a big chunk of this chicken.",0,FALSE,FALSE,"806237472833306624","kellmatsu","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:42:47 +0000 2016","806228606653382656","2567835378","en",11,FALSE,"Chicago, IL","140823673","(Kelly <U+2640>)<U+2764><U+2764> icon by @kellmatsu <U+2764><U+2764> <U+2606>pregnantzombie-ao3<U+2606> R-18! BL<U+677E> OK(<U+2661><U+901F><U+5EA6><U+677E>-<U+304A><U+305D><U+30C1><U+30E7><U+30ED><U+2661>) Here you will find cosplay, cats, & fic chat/complaints.",TRUE,"Thu May 06 13:13:04 +0000 2010",52049,649,41300,FALSE,"http://thiscrush.com/~pregnantzombie","<U+30E1><U+30EA><U+30FC><U+30AF><U+30EA><U+30B9><U+677E>","Pacific Time (US & Canada)","en",-28800,270,"_choromi","US","United States","city","Chicago, IL",NA,NA,41.8335845,-87.732013,NA,NA,NA,NA
"33400","@alliecat0099 https://t.co/HPr3EW7Wco",0,FALSE,FALSE,"806237728325201920","alliecat0099","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:43:48 +0000 2016",NA,"3075438006","und",0,FALSE,NA,"2983301439","{SHS} sc:mynameiskinseys ig:the_kinseylicious_",TRUE,"Sun Jan 18 00:35:01 +0000 2015",2513,385,3200,FALSE,NA,"Kinsey Solomon",NA,"en",NA,277,"kinsey_solomon","US","United States","city","Saraland, AL",NA,NA,30.8187155,-88.1036805,NA,NA,"https://twitter.com/ashleyjudd/status/806192107027361793","https://t.co/HPr3EW7Wco"
"33616","There's a kitten that roams the parking lot by the dorms so I went out and left it turkey and warm milk. I feel so bad it's so cold out :(",0,FALSE,FALSE,"806238002838114304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:44:53 +0000 2016",NA,NA,"en",0,FALSE,NA,"3145308704","she promises the earth to me and I believe her",TRUE,"Wed Apr 08 20:58:45 +0000 2015",5329,461,12156,FALSE,"https://m.youtube.com/watch?v=l1jVCNvZRZA","mabelyn",NA,"en",NA,512,"SosaMabelyn","US","United States","city","Weatherford, TX",NA,NA,32.75286,-97.7817675,NA,NA,NA,NA
"33682","I want @JaValeMcGee34 cat so bad. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",0,FALSE,FALSE,"806238060052615168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:45:07 +0000 2016",NA,NA,"en",71,FALSE,"New Orleans, LA","2897913300","Rest in peace Bee,Shaq,Rodney. #NeverForgetNnamdi",TRUE,"Thu Nov 13 00:41:07 +0000 2014",137374,14550,18654,FALSE,"https://m.soundcloud.com/lookatlolly/crooked-city","LaPrincia L Myles",NA,"en",NA,2529,"LookAtLollyy","US","United States","city","New Orleans, LA",NA,NA,29.982601,-90.011008,NA,NA,NA,NA
"33733","I just cried watching this https://t.co/k6oaloEqzL",0,FALSE,FALSE,"806238098682159105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:45:16 +0000 2016",NA,NA,"en",1,FALSE,"Tennessee","1377102781","And yet, I found I could survive.",TRUE,"Wed Apr 24 13:46:43 +0000 2013",8465,340,2424,FALSE,NA,"•Ethan•","Atlantic Time (Canada)","en",-14400,253,"E_Harris96","US","United States","admin","Tennessee, USA",NA,NA,35.8305215,-85.9785995,NA,NA,"http://buff.ly/2gv5Zyf","https://t.co/k6oaloEqzL"
"33736","My dogs humping my cat wtf",0,FALSE,FALSE,"806238103191035904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:45:17 +0000 2016",NA,NA,"en",1,FALSE,NA,"2681914887",NA,TRUE,"Mon Jul 07 03:58:29 +0000 2014",2138,247,1402,FALSE,NA,"tori",NA,"en",NA,256,"__toriscott","US","United States","admin","Georgia, USA",NA,NA,32.6782075,-83.1738665,NA,NA,NA,NA
"33832","Pointing lasers at it to make it go away? Someone tell these ""scientists"" it's a doomsday meteor... not their neigh… https://t.co/ss2xBCO9oz",0,FALSE,TRUE,"806238206584909825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:45:42 +0000 2016",NA,NA,"en",15,FALSE,"Charleston, SC","75935868","The Citadel '14 MS, Florida State ---I'm a flawed guy with more blessings than I deserve---Cincinnati | Charleston | Tallahassee",TRUE,"Mon Sep 21 02:15:48 +0000 2009",18684,582,8016,FALSE,NA,"Eric","Eastern Time (US & Canada)","en",-18000,624,"EphillyT","US","United States","admin","South Carolina, USA",NA,NA,33.6311395,-80.926628,NA,NA,"http://dlvr.it/MqKSsv","https://t.co/ss2xBCO9oz"
"33937","#OClostfound Lost pet?: If you lost your dog or cat and have tried all the usual methods of trying to locate them,… https://t.co/WrdaiTHl6D",0,FALSE,FALSE,"806238314403500032",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 20:46:07 +0000 2016",NA,NA,"en",5,FALSE,NA,"3012805803",NA,TRUE,"Mon Feb 02 19:23:39 +0000 2015",10126,22,0,FALSE,NA,"OC Lost&Found","Eastern Time (US & Canada)","en",-18000,62,"OC_LostFound","US","United States","city","Orange, CA",NA,NA,33.810159,-117.824049,33.77900465,-117.83961296,"http://www.casanostracasavostra.cat/","https://t.co/WrdaiTHl6D"
"33940","#OClostfound Lost pet?: If you lost your dog or cat and have tried all the usual methods of trying to locate them,… https://t.co/EUjkANiVP6",0,FALSE,FALSE,"806238316324454400",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Dec 06 20:46:08 +0000 2016",NA,NA,"en",5,FALSE,NA,"3012805803",NA,TRUE,"Mon Feb 02 19:23:39 +0000 2015",10127,22,0,FALSE,NA,"OC Lost&Found","Eastern Time (US & Canada)","en",-18000,62,"OC_LostFound","US","United States","city","Orange, CA",NA,NA,33.810159,-117.824049,33.77900465,-117.83961296,"http://viid.me/qwRpmi","https://t.co/EUjkANiVP6"
"34052","Why does my cat look like a meme<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/BfL3uHY6fQ",0,FALSE,FALSE,"806238422188916736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:46:33 +0000 2016",NA,NA,"en",1,FALSE,"Virginia, USA","555629841","hiya salts<ed><U+00A0><U+00BE><ed><U+00B4><U+0097>. snapchat: maddie_wade",TRUE,"Tue Apr 17 00:47:37 +0000 2012",7477,981,6145,FALSE,NA,"salt",NA,"en",NA,1745,"maddie_wade","US","United States","admin","Virginia, USA",NA,NA,38.0033755,-79.420865,NA,NA,NA,NA
"34131","If you ever see my in lecture crying, it's because I'm looking up pictures of my future kitten",0,FALSE,FALSE,"806238524689088512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:46:58 +0000 2016",NA,NA,"en",1,FALSE,"Pullman, WA","1154948556","Fiona get the mail",TRUE,"Wed Feb 06 20:07:47 +0000 2013",2923,223,1105,FALSE,NA,"Hailey Chufar","Arizona","en",-25200,315,"haileychka","US","United States","city","Pullman, WA",NA,NA,46.730822,-117.1542695,NA,NA,NA,NA
"34168","Nova (my cat) is laying on my heating pad right now its on its so cute stay warm big guy",0,FALSE,FALSE,"806238571531214849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 20:47:09 +0000 2016",NA,NA,"en",177,FALSE,"<U+24CB> <U+2625>","75922483","The idea is to participate in your existence. The worst mistake that you can make is to think you’re alive when really you’re asleep in life’s waiting room.",TRUE,"Mon Sep 21 01:05:45 +0000 2009",316507,9869,3368,FALSE,"http://loveandletlovein.tumblr.com/post/139146122142/vegan-resources-why","Her<U+24CB>Psyche","Quito","en",-18000,227,"MrsAnahata","US","United States","city","Denver, CO",NA,NA,39.713563,-104.9220935,NA,NA,NA,NA
"34196","Look what the cat dragged in!!! Yep, they are here! The NEW Gate Titan Mosfet!!!! Get them while… https://t.co/8mwK2ClSKa",0,FALSE,FALSE,"806238601457651712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 20:47:16 +0000 2016",NA,NA,"en",7,FALSE,"New Port Richey, FL","1061324827","REAL players, REAL heart...NO BULL! From PTW's and Polarstars to Pistols...we got you! Come check us out, find us at a game and come play with us!",TRUE,"Fri Jan 04 20:08:46 +0000 2013",249,457,13,FALSE,"http://www.facebook.com/pages/Stampede-Airsoft/261284853944511","Stampede Airsoft","Eastern Time (US & Canada)","en",-18000,434,"StampedeAirsoft","US","United States","city","New Port Richey, FL",NA,NA,28.24853,-82.717093,28.270399,-82.707747,"http://www.nytimes.com/2016/12/06/technology/google-says-it-will-run-entirely-on-renewable-energy-in-2017.html?emc=edit_tu_20161206&nl=bits&nlid=62384813&te=1","https://t.co/8mwK2ClSKa"
"34288","<ed><U+00A0><U+00BD><ed><U+00B2><U+0094> https://t.co/7ptEmvlcse",0,FALSE,FALSE,"806238725772574720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:47:46 +0000 2016",NA,NA,"und",1,FALSE,NA,"4254016883","august 13, 1943-april 12, 2011 RIP Edna <ed><U+00A0><U+00BC><ed><U+00BD><U+0080><ed><U+00A0><U+00BC><ed><U+00B7><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA>",TRUE,"Mon Nov 23 02:18:06 +0000 2015",14596,699,12080,FALSE,NA,"lil banh mi",NA,"en",NA,1070,"FESINATRA","US","United States","city","Lowell, MA",NA,NA,42.636248,-71.326858,NA,NA,"http://www.mre-meals.net/products.php?cat=Complete+MRE+Meals","https://t.co/7ptEmvlcse"
"34668","<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> https://t.co/A6cwEvt8Dz",0,FALSE,FALSE,"806239149346979840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:49:27 +0000 2016",NA,NA,"und",2,FALSE,"Rochester, NY","1025200849","Naz '17",TRUE,"Thu Dec 20 22:57:21 +0000 2012",12259,537,32413,FALSE,"https://www.instagram.com/kristen_quirk/","Kristen <U+2741>",NA,"en",NA,720,"kristen_quirk","US","United States","city","Greece, NY",NA,NA,43.2514515,-77.6885355,NA,NA,"http://ift.tt/2hemwq8","https://t.co/A6cwEvt8Dz"
"34790","Bey Bey kitty, why is it that everytime I want to use the workbench, you get sleepy? I am the Queen, Cat Daddy, and… https://t.co/qgoXWeKS6D",0,FALSE,TRUE,"806239301226921984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 20:50:03 +0000 2016",NA,NA,"en",3,FALSE,NA,"19127649","Craft Beer & Cat Lover",TRUE,"Sat Jan 17 23:13:59 +0000 2009",4161,82,336,FALSE,NA,"Beer Sampling / Dave","Eastern Time (US & Canada)","en",-18000,100,"davidrcoulter","US","United States","city","Akron, OH",NA,NA,41.0808775,-81.5167515,NA,NA,"http://www.bbc.com/news/world-europe-30216659","https://t.co/qgoXWeKS6D"
"35119","Just got to work and the first thing I had to do was push a dead cat out of the road <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",0,FALSE,FALSE,"806239696829509637",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:51:37 +0000 2016",NA,NA,"en",1,FALSE,"Fort Wayne, IN","3185817898","Future Sailor in the U.S. Navy <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>                                       
Vegan ~ because I give a shit",TRUE,"Mon Apr 20 05:21:58 +0000 2015",342,126,683,FALSE,NA,"Hannah Smolinske",NA,"en",NA,279,"Hannahsmolinske","US","United States","admin","Indiana, USA",NA,NA,39.7665555,-86.441236,NA,NA,NA,NA
"35458","Brought A Couple Cat Toys For Sissy &amp; Prissy",0,FALSE,FALSE,"806240072148389892",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:53:07 +0000 2016",NA,NA,"en",24,FALSE,"Switzerland","310977141","Socially Awkward...... Social Misfit..... Introvert.... ENIGMA... Your Heiness.. Graphic Design Major. Animal Lover.. Adventures Are My Favorite... #FreeTheBody",TRUE,"Sat Jun 04 17:44:29 +0000 2011",108020,6895,20149,FALSE,"http://www.authentickappeal.com","<U+2660><U+FE0F><U+0391><U+0438><U+2202><U+044F><U+0454>a <U+0405><U+0443><U+043C>s<U+0438><U+0454><U+264B><U+FE0F>","Eastern Time (US & Canada)","en",-18000,6847,"Vonnie_Lashe","US","United States","city","Tallahassee, FL",NA,NA,30.4762155,-84.266174,NA,NA,NA,NA
"35574","@bshine it tries to cat a content of a very very big file... <ed><U+00A0><U+00BD><ed><U+00B8><U+00B9>",0,FALSE,FALSE,"806240225663938560","bshine","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 20:53:43 +0000 2016","806239507196485632","7305682","en",17,FALSE,"Bespin - it's cloudy","1229218405","Soft Drink Engineer (SDE). Solving problems with Static Programming in O(c)affeine.",TRUE,"Fri Mar 01 07:02:17 +0000 2013",1097,537,1451,FALSE,"http://onetwoseven.zero.zero.one.com/","Sam Simpson","Pacific Time (US & Canada)","en",-28800,3267,"srathas","US","United States","city","San Francisco, CA",NA,NA,37.7706565,-122.4359785,NA,NA,NA,NA
"35591","@tymia_7 np cat",0,FALSE,FALSE,"806240242369957889","tymia_7","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:53:47 +0000 2016","806240121691455488","3107733819","en",0,FALSE,"#StangGang","1260911546","• 2008 (White) Mustang GT • <U+2764><U+FE0F>Kyra<U+2764><U+FE0F>IG: jonathan.malik.rowland SC: broski_mvvlik",TRUE,"Tue Mar 12 02:29:46 +0000 2013",797,182,438,FALSE,"http://WhiteMustang.com","Malik...®",NA,"en",NA,197,"malik_rowland","US","United States","city","Greensboro, GA",NA,NA,33.574324,-83.179231,NA,NA,NA,NA
"35764","i freaking love cat feet",0,FALSE,FALSE,"806240432682369024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:54:33 +0000 2016",NA,NA,"en",3,FALSE,NA,"2211518789","holly springs, nc",TRUE,"Sat Dec 07 03:44:01 +0000 2013",5735,639,10695,FALSE,"http://vsco.co/caitlinnk","Caitlin Kozak",NA,"en",NA,700,"caitlinnk_","US","United States","city","Holly Springs, NC",NA,NA,35.6538855,-78.841541,NA,NA,NA,NA
"35768","This $ilk Money cat got bars",0,FALSE,FALSE,"806240436834562048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:54:34 +0000 2016",NA,NA,"en",5,FALSE,"Mississippi Vagabond in PDX","4804860224","Hiphop lover | Food lover | Black excellence | Take Risk And Prosper... I write things about music in the city of roses... amongst other things as well",TRUE,"Sat Jan 23 22:55:48 +0000 2016",1716,176,46,FALSE,"http://talkinghiphop.com","Vader The Visionary",NA,"en",NA,458,"TalkingHipHop_","US","United States","city","Portland, OR",NA,NA,45.536402,-122.630908,NA,NA,NA,NA
"35955","@asiacenice lol you love it <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> and I just got a kitten so that's probably accurate. Why didn't you say whassup?!",0,FALSE,FALSE,"806240659397111808","asiacenice","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:55:27 +0000 2016","806240459114868737","2401209955","en",1,FALSE,NA,"461645968","smooth",TRUE,"Thu Jan 12 01:17:33 +0000 2012",13460,254,3979,FALSE,NA,"abbey","Atlantic Time (Canada)","en",-14400,223,"abbey_fox","US","United States","city","Perrysburg, OH",NA,NA,41.5525265,-83.605217,NA,NA,NA,NA
"35969","someone bring me their cat",0,FALSE,FALSE,"806240674634813440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:55:30 +0000 2016",NA,NA,"en",2,FALSE,"buttfuck fresno","1968221778","WHY SEE THE WORLD WHEN YOU GOT THE JEECH",TRUE,"Fri Oct 18 05:55:52 +0000 2013",6975,452,9383,FALSE,NA,"Stargirl","Pacific Time (US & Canada)","en",-28800,445,"jeechdapeach9","US","United States","city","Fresno, CA",NA,NA,36.786042,-119.7824645,NA,NA,NA,NA
"36037","@OnlyDogz my white dog does the same thing to my dark cat. Only my dog likes the other end of the cat. https://t.co/jFiuGGV4yB",0,FALSE,FALSE,"806240753034915841","OnlyDogz","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Dec 06 20:55:49 +0000 2016","806213623991238656","783260963441082368","en",1,FALSE,"Florida, USA","775313067907231744","Life's kinky, so grab it by the BALLS.   (;){-{8    Even white boys got-ta SHOUT!",TRUE,"Mon Sep 12 12:40:14 +0000 2016",615,35,667,FALSE,"http://PutUrPinkyFingerToTheMoon.com","J. Mike Paramore",NA,"en",NA,174,"JMikeParamore2","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,NA,NA,NA,NA
"36346","@JediMasterRoman @sisisixes @SheskiMaree esasto. ""You feed me every day but I think I'm gouging you eyes out today anyway."" - a cat",0,FALSE,FALSE,"806241140072706048","JediMasterRoman","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:57:21 +0000 2016","806240740913319936","576640934","en",19,FALSE,"San Juan, PR","33409305","@UMich alumnus, Domirriqueño",TRUE,"Mon Apr 20 03:39:54 +0000 2009",4877,211,4344,FALSE,NA,"Alpe",NA,"en",NA,200,"jinxed_1","US","United States","city","San Juan, USA",NA,NA,18.3841655,-66.058368,NA,NA,NA,NA
"36587","issa cat but you know me ;) #GOAT https://t.co/qDTHypEVkg",0,FALSE,FALSE,"806241430276423680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 20:58:30 +0000 2016",NA,NA,"en",8,FALSE,"Fullerton, CA","753385810129358848","tight",TRUE,"Thu Jul 14 00:29:09 +0000 2016",8631,516,11627,FALSE,NA,"jessei zaid tiller",NA,"en",NA,497,"jesseir3","US","United States","city","Brea, CA",NA,NA,33.926652,-117.8648185,NA,NA,"https://twitter.com/colormymood/status/805602840005709824","https://t.co/qDTHypEVkg"
"36798","Calling this #TuesdaySnoozeday Wake me when it's over, kittens. #Griffinator #cat #chat #gatto… https://t.co/gqFlk0P9pp",0,FALSE,FALSE,"806241715745071109",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Tue Dec 06 20:59:38 +0000 2016",NA,NA,"en",17,FALSE,"Los Angeles, CA","15383821","Writer & editor. Proud Wellesley alumna. Follows current events, watches movies, and sings jazz standards. Griffin the cat keeps things lively.",TRUE,"Thu Jul 10 21:55:58 +0000 2008",2143,512,603,FALSE,"http://www.arsenicjulep.com/","Julia E.S. Spencer","Central Time (US & Canada)","en",-21600,1265,"ArsenicJulep","US","United States","city","Long Beach, CA",NA,NA,33.8091715,-118.1567105,33.76864172,-118.19188403,"http://vine.co/v/hbOVLMUpVuP","https://t.co/gqFlk0P9pp"
"37028","Of course the babysitter for my kitten turns his phone off and won't give me my cat back...... never been so mad before",0,FALSE,FALSE,"806241925091233792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:00:28 +0000 2016",NA,NA,"en",0,FALSE,"nova","597001013","9/28/14 RIP Cara <U+2764><U+FE0F> RU '20 chill out and have fun<U+270C>",TRUE,"Sat Jun 02 02:21:16 +0000 2012",1568,1807,6529,FALSE,"http://candacegrose.vsco.co","Candace Grose","Atlantic Time (Canada)","en",-14400,929,"CandaceGrose22","US","United States","city","Radford, VA",NA,NA,37.1180195,-80.5545375,NA,NA,NA,NA
"37070","This cat is living the life I want <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/ULTcd5aAMh",0,FALSE,FALSE,"806241969194303488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Dec 06 21:00:39 +0000 2016",NA,NA,"en",0,FALSE,"FL ","876786360","just waiting on the day I graduate.. C/O '17",TRUE,"Sat Oct 13 01:10:54 +0000 2012",14958,659,8771,FALSE,NA,"n i c",NA,"en",NA,282,"hi_im_nicoleee","US","United States","admin","Florida, USA",NA,NA,27.698682,-83.804475,NA,NA,"http://vine.co/v/hbOVLMUpVuP","https://t.co/ULTcd5aAMh"
"37150","@NeatSparrows Not so, this cat bites often. I am not predictable and often a danger to all around. Large cats are this way sometimes.",0,FALSE,FALSE,"806242032951902208","NeatSparrows","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Dec 06 21:00:54 +0000 2016","806241243873349637","1620493801","en",32,FALSE,NA,"1003067425","I think people should never stop loving,   because love is endless and it's what  life is all about",TRUE,"Tue Dec 11 01:52:24 +0000 2012",39685,1276,22984,FALSE,NA,"Sondra  Laporte",NA,"en",NA,1408,"SondraLaporte","US","United States","city","Hopkinsville, KY",NA,NA,36.848471,-87.4933555,NA,NA,NA,NA
